primary_genre,lead_actor,director,production_company,vote_count,popularity,vote_average,revenue,budget,specificity,count,source,added_date
Horror,Arnold Schwarzenegger,Henry Hobson,Lionsgate,604,12.02,5.2,187112.0,4000000.0,Full,,,
Horror,Ashley Bell,Daniel Stamm,Strike Entertainment,330,6.4,5.6,67738090.0,1800000.0,Full,,,
Horror,Ashley Bell,Ed Gass-Donnelly,StudioCanal,204,5.87,4.4,15179302.0,5000000.0,Full,,,
Horror,Ashley Grace,Grégory Levasseur,Fox International Productions,365,9.31,4.6,13865435.0,6500000.0,Full,,,
Horror,Ashley Greene,Todd Lincoln ,StudioCanal,140,7.68,4.5,9627492.0,17000000.0,Full,,,
Horror,Ashley Judd,William Friedkin,Lions Gate Films,167,5.91,6.0,8059140.0,4000000.0,Full,,,
Horror,Asia Argento,Dario Argento,Myriad Pictures,135,34.15,4.1,54947.0,3500000.0,Full,,,
Horror,Baya Rehaz,Derek Lee,Téléfilm Canada,210,8.93,6.4,121179.0,318000.0,Full,,,
Horror,Betsy Palmer,Sean S. Cunningham,Paramount Pictures,622,12.15,6.4,59754601.0,550000.0,Full,,,
Horror,Bijou Phillips,Josef Rusnak,Alive Productions,15,0.87,4.0,15500000.0,11000000.0,Full,,,
Horror,Bill Pullman,Steve Miner,Fox 2000 Pictures,251,13.79,5.5,56870414.0,27000000.0,Full,,,
Horror,Bill Pullman,Wes Craven,Universal Pictures,120,7.79,6.2,19595031.0,7000000.0,Full,,,
Horror,Blake Lively,Jaume Collet-Serra,Columbia Pictures,1619,13.69,6.2,119100758.0,17000000.0,Full,,,
Horror,Bobby Campo,David R. Ellis,New Line Cinema,851,8.81,5.4,186167139.0,40000000.0,Full,,,
Horror,Brad Pitt,Neil Jordan,Geffen Pictures,1558,11.97,7.2,223664608.0,60000000.0,Full,,,
Horror,Brianna Brown,Jeff Broadstreet,Lux Digital Pictures,12,1.02,4.0,1449945.0,3000000.0,Full,,,
Horror,Bruce Campbell,Sam Raimi,Renaissance Films,760,13.52,7.5,5923044.0,3600000.0,Full,,,
Horror,Bruce Campbell,Sam Raimi,Renaissance Pictures,913,10.42,7.3,29400000.0,350000.0,Full,,,
Horror,Bruce Ramsay,Kevin Yagher,Miramax Films,111,5.26,4.9,16675000.0,4000000.0,Full,,,
Horror,Camilla Belle,Simon West,Davis Entertainment,273,5.15,5.4,66966987.0,15000000.0,Full,,,
Horror,Cary Elwes,James Wan,Lions Gate Films,2255,23.51,7.2,103911669.0,1200000.0,Full,,,
Horror,Cassidy Gifford,Travis Cluff,New Line Cinema,370,7.52,4.9,42664410.0,100000.0,Full,,,
Horror,Cate Blanchett,Sam Raimi,Lakeshore Entertainment,288,7.89,6.4,12008642.0,10000000.0,Full,,,
Horror,Catherine Hicks,Tom Holland,United Artists,605,19.83,6.3,44196684.0,9000000.0,Full,,,
Horror,Cathy Podewell,Kevin Tenney,Republic Pictures,71,6.94,6.1,3109904.0,1200000.0,Full,,,
Horror,Charles Bronson,J. Lee Thompson,Cannon Group,37,3.37,6.1,7175592.0,4520000.0,Full,,,
Horror,Charlotte Frogner,Tommy Wirkola,Euforia Film,313,7.97,6.1,1984662.0,800000.0,Full,,,
Horror,Chris J. Murray,Gregory Plotkin,Paramount Pictures,435,9.19,5.0,78096553.0,10000000.0,Full,,,
Horror,Chris Messina,John Erick Dowdle,Universal Pictures,836,7.09,5.8,33583175.0,10000000.0,Full,,,
Horror,Chris Riggi,Jason Friedberg,Regency Enterprises,326,8.13,4.2,80547866.0,20000000.0,Full,,,
Horror,Chris Sarandon,Tom Holland,Columbia Pictures,279,7.47,6.9,24922237.0,9000000.0,Full,,,
Horror,Christopher Walken,David Cronenberg,Paramount Pictures,320,11.19,6.9,20766616.0,10000000.0,Full,,,
Horror,Cillian Murphy,Danny Boyle,DNA Films,1816,17.66,7.1,82719885.0,5000000.0,Full,,,
Horror,Clancy Brown,Anthony Leonardi III,Anchor Bay Films,59,5.32,4.6,1675381.0,3000000.0,Full,,,
Horror,Clare Higgins,Tony Randel,New World Pictures,227,8.54,6.3,12090735.0,3000000.0,Full,,,
Horror,Cotter Smith,Armand Mastroianni,Smart Egg Pictures,7,0.86,4.8,136203.0,7000000.0,Full,,,
Horror,Craig T. Nelson,Brian Gibson,Metro-Goldwyn-Mayer (MGM),172,6.7,5.8,40996665.0,19000000.0,Full,,,
Horror,Craig T. Nelson,Tobe Hooper,SLM Production Group,811,11.78,7.1,122200000.0,10700000.0,Full,,,
Horror,Dana Kimmell,Steve Miner,Paramount Pictures,257,7.99,5.7,36690067.0,4000000.0,Full,,,
Horror,Danielle Harris,Adam Green,ArieScope Pictures,91,12.53,5.6,52604.0,2500000.0,Full,,,
Horror,Danielle Panabaker,John Gulager,Dimension Films,319,5.62,4.1,8493728.0,5000000.0,Full,,,
Horror,David Arquette,Wes Craven,Dimension Films,930,10.0,6.1,97138686.0,40000000.0,Full,,,
Horror,David Arquette,Wes Craven,Konrad Pictures,749,9.74,5.7,161834276.0,40000000.0,Full,,,
Horror,David Arquette,Wes Craven,Miramax Films,856,11.26,6.1,172363301.0,24000000.0,Full,,,
Horror,David Naughton,John Landis,Universal Pictures,571,13.39,7.2,31973249.0,10000000.0,Full,,,
Horror,Dee Wallace,Lewis Teague,TAFT Entertainment Pictures,194,7.07,5.7,21200000.0,5000000.0,Full,,,
Horror,Dennis Hopper,Tobe Hooper,Cannon Films,142,9.5,5.8,8025872.0,4700000.0,Full,,,
Horror,Dennis Miller,Gilbert Adler,Universal Pictures,63,3.45,5.0,5600000.0,15000000.0,Full,,,
Horror,Derek Mears,Marcus Nispel,New Line Cinema,566,14.2,5.7,91379051.0,19000000.0,Full,,,
Horror,Desmond Harrington,Rob Schmidt,Summit Entertainment,652,14.08,6.0,28650575.0,12600000.0,Full,,,
Horror,Devon Sawa,James Wong,New Line Cinema,1416,14.96,6.4,53302314.0,23000000.0,Full,,,
Horror,Diane Ladd,Adam Simon,New Horizon Picture Corp.,21,0.29,3.9,1753979.0,1000000.0,Full,,,
Horror,Donald Pleasence,Dominique Othenin-Girard,Trans Pacific Films,187,6.59,5.3,11642254.0,5000000.0,Full,,,
